amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,2,11.7,12.7,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,1,2,20,17,,,,num_2,0.293538,,,,,,,,,,,,,,,,,,,,,,3494.757588,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.85,12.55,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,1,3,21,11,,,,num_2,0.4507181,,,,,,,,,,,,,,,,,,,,,,3497.224105,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.55,12.85,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,1,4,22,5,,,,num_2,0.4014353,,,,,,,,,,,,,,,,,,,,,,3498.8576,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,11.65,99999,,,,0.61,0.06,0.55,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1,5,23,2,,,,num_1,0.3759033,,,,,,,,,,,,,,,,,,,,,,3500.690841,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.34,11.96,,,,0.31,0.06,0.25,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1,6,24,9,,,,num_2,0.2721007,,,,,,,,,,,,,,,,,,,,,,3502.490882,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,1,7,25,4,,,,num_1,0.4769711,,,,,,,,,,,,,,,,,,,,,,3504.940862,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.55,12.85,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,1,8,26,1,,,,num_2,0.6059527,,,,,,,,,,,,,,,,,,,,,,3507.340835,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.19,12.11,,,,0.46,0.06,0.4,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1,9,27,15,,,,num_2,0.4785259,,,,,,,,,,,,,,,,,,,,,,3510.124131,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,1,10,28,16,,,,num_1,0.3655613,,,,,,,,,,,,,,,,,,,,,,3511.774262,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.04,12.26,,,,0.61,0.06,0.55,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1,11,29,3,,,,num_2,0.3514783,,,,,,,,,,,,,,,,,,,,,,3513.307506,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,1,12,30,6,,,,num_1,0.4895709,,,,,,,,,,,,,,,,,,,,,,3515.84092,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,11.65,99999,,,,0.31,0.06,0.25,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1,13,31,8,,,,num_1,0.391504,,,,,,,,,,,,,,,,,,,,,,3517.507582,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,1,14,32,12,,,,num_2,0.6009975,,,,,,,,,,,,,,,,,,,,,,3519.07425,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,1,15,33,0,,,,num_1,0.6327674,,,,,,,,,,,,,,,,,,,,,,3521.857589,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.7,12.7,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,1,16,34,13,,,,num_2,0.4994114,,,,,,,,,,,,,,,,,,,,,,3524.407585,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,11.65,99999,,,,0.46,0.06,0.4,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1,17,35,14,,,,num_1,0.4094104,,,,,,,,,,,,,,,,,,,,,,3527.074301,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,2,0,36,12,,,,num_1,0.4848019,,,,,,,,,,,,,,,,,,,,,,3529.157532,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.19,12.11,,,,0.46,0.06,0.4,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,2,1,37,15,,,,num_2,0.4916073,,,,,,,,,,,,,,,,,,,,,,3531.824191,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.55,12.85,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,2,2,38,5,,,,num_2,0.3978774,,,,,,,,,,,,,,,,,,,,,,3533.740925,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,2,3,39,0,,,,num_1,0.347275,,,,,,,,,,,,,,,,,,,,,,3535.807469,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,2,4,40,10,,,,num_1,0.2514774,,,,,,,,,,,,,,,,,,,,,,3537.824182,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,2,5,41,16,,,,num_1,0.375892,,,,,,,,,,,,,,,,,,,,,,3539.507521,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,2,6,42,4,,,,num_1,0.6727674,,,,,,,,,,,,,,,,,,,,,,3542.05759,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.34,11.96,,,,0.31,0.06,0.25,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,2,7,43,9,,,,num_2,0.6385769,,,,,,,,,,,,,,,,,,,,,,3544.907503,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,11.65,99999,,,,0.61,0.06,0.55,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,2,8,44,2,,,,num_1,0.4924312,,,,,,,,,,,,,,,,,,,,,,3546.974202,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.85,12.55,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,2,9,45,11,,,,num_2,0.3620563,,,,,,,,,,,,,,,,,,,,,,3548.64084,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,11.65,99999,,,,0.31,0.06,0.25,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,2,10,46,8,,,,num_1,0.526764,,,,,,,,,,,,,,,,,,,,,,3550.924122,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.55,12.85,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,2,11,47,1,,,,num_2,0.4695871,,,,,,,,,,,,,,,,,,,,,,3553.124166,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.04,12.26,,,,0.61,0.06,0.55,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,2,12,48,3,,,,num_2,0.4590653,,,,,,,,,,,,,,,,,,,,,,3555.024167,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,11.65,99999,,,,0.46,0.06,0.4,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,2,13,49,14,,,,num_1,0.3365386,,,,,,,,,,,,,,,,,,,,,,3557.657455,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,2,14,50,6,,,,num_1,0.7784028,,,,,,,,,,,,,,,,,,,,,,3559.424167,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.85,12.55,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,2,15,51,7,,,,num_2,0.5242845,,,,,,,,,,,,,,,,,,,,,,3561.374243,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.7,12.7,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,2,16,52,17,,,,num_2,0.6277508,,,,,,,,,,,,,,,,,,,,,,3563.57412,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.7,12.7,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,2,17,53,13,,,,num_2,0.5086746,,,,,,,,,,,,,,,,,,,,,,3565.374049,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.04,12.26,,,,0.61,0.06,0.55,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,3,0,54,3,,,,num_2,0.4730454,,,,,,,,,,,,,,,,,,,,,,3567.057488,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,11.65,99999,,,,0.46,0.06,0.4,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,3,1,55,14,,,,num_1,0.5738948,,,,,,,,,,,,,,,,,,,,,,3568.957589,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.7,12.7,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,3,2,56,17,,,,num_2,0.455282,,,,,,,,,,,,,,,,,,,,,,3570.707459,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.55,12.85,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,3,3,57,1,,,,num_2,0.4278606,,,,,,,,,,,,,,,,,,,,,,3572.590873,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.85,12.55,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,3,4,58,11,,,,num_2,0.408246,,,,,,,,,,,,,,,,,,,,,,3574.690834,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,3,5,59,6,,,,num_1,0.3182967,,,,,,,,,,,,,,,,,,,,,,3576.524168,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.19,12.11,,,,0.46,0.06,0.4,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,3,6,60,15,,,,num_2,0.4508352,,,,,,,,,,,,,,,,,,,,,,3578.024173,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,11.65,99999,,,,0.31,0.06,0.25,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,3,7,61,8,,,,num_1,0.236898,,,,,,,,,,,,,,,,,,,,,,3580.157631,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.85,12.55,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,3,8,62,7,,,,num_2,0.3807278,,,,,,,,,,,,,,,,,,,,,,3582.574138,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,11.65,99999,,,,0.61,0.06,0.55,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,3,9,63,2,,,,num_1,0.2658998,,,,,,,,,,,,,,,,,,,,,,3584.624157,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,3,10,64,12,,,,num_1,0.5216314,,,,,,,,,,,,,,,,,,,,,,3587.057503,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,3,11,65,0,,,,num_1,0.5412167,,,,,,,,,,,,,,,,,,,,,,3589.75749,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.7,12.7,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,3,12,66,13,,,,num_2,0.3726943,,,,,,,,,,,,,,,,,,,,,,3591.974285,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,3,13,67,4,,,,num_1,0.3811904,,,,,,,,,,,,,,,,,,,,,,3593.774195,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,3,14,68,10,,,,num_1,0.4054411,,,,,,,,,,,,,,,,,,,,,,3595.574152,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.55,12.85,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,3,15,69,5,,,,num_2,0.3799163,,,,,,,,,,,,,,,,,,,,,,3597.407487,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.34,11.96,,,,0.31,0.06,0.25,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,3,16,70,9,,,,num_2,0.4451932,,,,,,,,,,,,,,,,,,,,,,3598.957553,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,3,17,71,16,,,,num_2,0.2584503,,,,,,,,,,,,,,,,,,,,,,3600.824192,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,4,0,72,10,,,,num_1,0.4434097,,,,,,,,,,,,,,,,,,,,,,3603.007519,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.7,12.7,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,4,1,73,17,,,,num_2,0.4343971,,,,,,,,,,,,,,,,,,,,,,3605.624174,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,4,2,74,16,,,,num_1,0.5144737,,,,,,,,,,,,,,,,,,,,,,3607.240866,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.19,12.11,,,,0.46,0.06,0.4,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,4,3,75,15,,,,num_2,0.6151002,,,,,,,,,,,,,,,,,,,,,,3609.924208,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,11.65,99999,,,,0.61,0.06,0.55,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,4,4,76,2,,,,num_1,0.4683275,,,,,,,,,,,,,,,,,,,,,,3611.95761,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.85,12.55,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,4,5,77,7,,,,num_2,0.4528932,,,,,,,,,,,,,,,,,,,,,,3614.357456,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,11.65,99999,,,,0.46,0.06,0.4,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,4,6,78,14,,,,num_1,0.3887347,,,,,,,,,,,,,,,,,,,,,,3615.990809,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,4,7,79,12,,,,num_1,0.5174508,,,,,,,,,,,,,,,,,,,,,,3617.557602,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.7,12.7,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,4,8,80,13,,,,num_2,0.3057688,,,,,,,,,,,,,,,,,,,,,,3619.257483,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,4,9,81,6,,,,num_1,0.3445295,,,,,,,,,,,,,,,,,,,,,,3621.49086,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.55,12.85,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,4,10,82,1,,,,num_2,0.5132074,,,,,,,,,,,,,,,,,,,,,,3623.257478,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.85,12.55,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,4,11,83,11,,,,num_2,0.3618593,,,,,,,,,,,,,,,,,,,,,,3625.440853,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.34,11.96,,,,0.31,0.06,0.25,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,4,12,84,9,,,,num_2,0.4513937,,,,,,,,,,,,,,,,,,,,,,3627.224271,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,4,13,85,4,,,,num_1,0.4659814,,,,,,,,,,,,,,,,,,,,,,3628.857485,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,4,14,86,0,,,,num_1,0.6155797,,,,,,,,,,,,,,,,,,,,,,3631.490813,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.55,12.85,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,4,15,87,5,,,,num_2,0.5179953,,,,,,,,,,,,,,,,,,,,,,3633.524153,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.04,12.26,,,,0.61,0.06,0.55,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,4,16,88,3,,,,num_2,0.4197426,,,,,,,,,,,,,,,,,,,,,,3635.97416,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,11.65,99999,,,,0.31,0.06,0.25,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,4,17,89,8,,,,num_1,0.4520744,,,,,,,,,,,,,,,,,,,,,,3637.574145,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.5,0.1,0.4,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,0,90,16,,,,num_1,0.5523323,,,,,,,,,,,,,,,,,,,,,,3639.457543,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.34,11.96,,,,0.31,0.06,0.25,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,5,1,91,9,,,,num_2,0.5159029,,,,,,,,,,,,,,,,,,,,,,3641.190859,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,2,92,4,,,,num_1,0.5035447,,,,,,,,,,,,,,,,,,,,,,3643.874277,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,2,11.55,12.85,,,,0.65,0.1,0.55,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,3,93,5,,,,num_2,0.3955687,,,,,,,,,,,,,,,,,,,,,,3645.807562,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,11.65,99999,,,,0.31,0.06,0.25,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,5,4,94,8,,,,num_1,0.3865432,,,,,,,,,,,,,,,,,,,,,,3647.624168,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,11.65,99999,,,,0.46,0.06,0.4,,11.65,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,5,5,95,14,,,,num_1,0.384284,,,,,,,,,,,,,,,,,,,,,,3649.69086,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
,,,,,,,,,,,,,,,,1,12.2,99999,,,,0.35,0.1,0.25,,12.2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,6,96,10,,,,num_1,0.4509861,,,,,,,,,,,,,,,,,,,,,,3652.007502,0,,,720,25,male,up_down_width,2024-08-29_10h34.03.935,exp1,2023.1.0,60.1592777
