"","amount_p","posx1_p","posx2_p","posx3_p","posx4_p","posx5_p","center_to_center_p","edge_to_edge_p","w_p","stim_lengt_p","eccentricity_p","line1_p","line2_p","line3_p","line4_p","line5_p","amount","posx1","posx2","posx3","posx4","posx5","center_to_center","edge_to_edge","w","stim_length","eccentricity","trial_type","deg_to_pix_index","posx1_in_pix","posx2_in_pix","posx3_in_pix","posx4_in_pix","posx5_in_pix","line1","line2","line3","line4","line5","posx","setsize_cobdi","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","loop.thisRepN","loop.thisTrialN","loop.thisN","loop.thisIndex","first.thisRepN","first.thisTrialN","first.thisN","first.thisIndex","second.thisRepN","second.thisTrialN","second.thisN","second.thisIndex","key_resp_3.started","key_resp_3.keys","key_resp_3.rt","key_resp.keys","key_resp.rt","response","starting_width_deg","starting_space_deg","response_width_degree","response_spacing_degree","response_width_pixel","response_spacing_pixel","next_5.keys","next_5.rt","key_resp_4.keys","key_resp_4.rt","text_3.started","text_4.started","key_resp_2.started","text_2.started","key_resp_2.keys","key_resp_2.rt","adjusting.started","next.keys","next.rt","text_control2.started","key_resp.started","key_resp.corr","text_bye.started","text_bye.stopped","participant","age","gender","resp_group","date","expName","psychopyVersion","frameRate","...100"
"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,"initial",36.05,312,344,377,409,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,14,14,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.93119100001059,"num_3",0.55,0.8,0.4,0.9,15.2822,34.38495,"return",11.2614199999953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7.8,10,12.2,0,0,2.2,1.8,0.4,4.8,10,"match",36.05,281,361,440,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,15,15,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.60812679999799,"num_3",0.25,0.7,0.3,1.75,11.46165,66.85963,"return",11.6960816000064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7.8,10,12.2,0,0,2.2,1.95,0.25,4.65,10,"match",36.05,281,361,440,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,16,16,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.6688725999993,"num_3",0.55,0.7,0.15,1.75,5.73083,66.85963,"return",15.985197499991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8.9,10,11.1,0,0,1.1,0.7,0.4,2.6,10,"initial",36.05,321,361,400,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,17,17,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.43394250000711,"num_3",0.4,1.1,0.35,1,13.37193,38.2055,"return",5.62608299999556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,"initial",36.05,328,361,393,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,18,18,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.21101499999349,"num_3",0.5,0.6,0.45,0.95,17.19248,36.29523,"return",5.12746159998642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9.3,10,10.7,0,0,0.7,0.45,0.25,1.65,10,"initial",36.05,335,361,386,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19,19,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.28401659999508,"num_3",0.3,0.4,0.3,0.95,11.46165,36.29523,"return",5.38580139999976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.2,9.1,10,10.9,11.8,0.9,0.5,0.4,4,10,"initial",36.05,296,328,361,393,425,9,9,9,9,9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,20,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",1.81585679999262,"num_4",0.4,0.7,0.35,0.8,13.37193,30.5644,"return",5.38410299998941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8.2,10,11.8,0,0,1.8,1.4,0.4,4,10,"match",36.05,296,361,425,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,21,21,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",2.40082310000435,"num_3",0.2,1.1,0.3,1.2,11.46165,45.8466,"return",6.01001729999552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9.1,10,10.9,0,0,0.9,0.65,0.25,2.05,10,"initial",36.05,328,361,393,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,22,22,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.32982149999589,"num_3",0.45,0.6,0.25,0.85,9.55138,32.47468,"return",5.10917989999871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.6,9.3,10,10.7,11.4,0.7,0.3,0.4,3.2,10,"initial",36.05,310,335,361,386,411,9,9,9,9,9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,23,23,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",1.60707869999169,"num_4",0.4,0.6,0.3,0.5,11.46165,19.10275,"return",6.37213209999027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8.9,10,11.1,0,0,1.1,0.85,0.25,2.45,10,"initial",36.05,321,361,400,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,24,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.83769949999987,"num_3",0.35,0.9,0.2,0.8,7.6411,30.5644,"return",10.4479569999967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8.525,10,11.475,0,0,1.475,1.225,0.25,3.2,10,"match",36.05,307,361,414,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,25,25,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.5140878999955,"num_3",0.45,0.6,0.15,1.1,5.73083,42.02605,"return",8.96765279999818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.6,9.3,10,10.7,11.4,0.7,0.45,0.25,3.05,10,"initial",36.05,310,335,361,386,411,9,9,9,9,9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,26,26,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",1.41563220000535,"num_4",0.2,0.6,0.2,0.7,7.6411,26.74385,"return",6.39632030000212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.95,9.65,10.35,11.05,0,0.7,0.3,0.4,2.5,10,"initial",36.05,323,348,373,398,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,27,27,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",2.89040699999896,"num_4",0.25,0.3,0.3,0.6,11.46165,22.9233,"return",9.41111679999449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.95,9.65,10.35,11.05,0,0.7,0.45,0.25,2.35,10,"initial",36.05,323,348,373,398,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,28,28,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",2.18634519999614,"num_4",0.2,1.1,0.25,0.7,9.55138,26.74385,"return",7.16762150000432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8.6,10,11.4,0,0,1.4,1.15,0.25,3.05,10,"match",36.05,310,361,411,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,29,29,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",4.27647820000129,"num_3",0.25,0.4,0.2,1.15,7.6411,43.93633,"return",8.52128990000347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.65,9.325,10,10.675,11.35,0.675,0.125,0.55,3.25,10,"match",36.05,312,336,361,385,409,9,9,9,9,9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,30,30,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",1.70794530000421,"num_4",0.45,1.1,0.5,0.8,19.10275,30.5644,"return",6.69176070000685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.35,9.45,10.55,11.65,0,1.1,0.85,0.25,3.55,10,"initial",36.05,301,341,380,420,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,31,31,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",1.46854139999778,"num_4",0.2,0.3,0.15,1,5.73083,38.2055,"return",4.87654800000018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9.3,10,10.7,0,0,0.7,0.3,0.4,1.8,10,"initial",36.05,335,361,386,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,32,32,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_2",2.13898509999854,"num_2",0.55,1.2,0.55,0.8,21.01303,30.5644,"return",11.9232771000097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7.8,8.9,10,11.1,12.2,1.1,0.55,0.55,4.95,10,"initial",36.05,281,321,361,400,440,9,9,9,9,9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,33,33,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_5",3.3848500999884,"num_5",0.4,1,0.55,0.95,21.01303,36.29523,"return",9.3053549999895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.1,9.7,10.3,10.9,0,0.6,0.2,0.4,2.2,10,"match",36.05,328,350,371,393,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,34,34,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",6.79184150000219,"num_3",0.45,0.9,0.5,0.7,19.10275,26.74385,"return",25.5860508000042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,"initial",36.05,296,328,361,393,425,9,9,9,9,9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,35,35,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_5",7.26770689999103,"num_5",0.55,0.7,0.45,0.7,17.19248,26.74385,"return",5.0976484999992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.35,9.45,10.55,11.65,0,1.1,0.55,0.55,3.85,10,"initial",36.05,301,341,380,420,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,36,36,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",1.98958009999478,"num_4",0.25,0.9,0.5,0.9,19.10275,34.38495,"return",5.78132979999646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.35,9.175,10,10.825,11.65,0.825,0.275,0.55,3.85,10,"match",36.05,301,331,361,390,420,9,9,9,9,9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,37,37,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_5",2.59051409999665,"num_5",0.55,1.1,0.55,0.9,21.01303,34.38495,"return",4.76639020000584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.9,9.63333333333333,10.3666666666667,11.1,0,0.733333333333333,0.483333333333333,0.25,2.45,10,"match",36.05,321,347,374,400,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",1.95116729999427,"num_4",0.35,1.2,0.25,0.9,9.55138,34.38495,"return",9.53679489999195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9.3,10,10.7,0,0,0.7,0.15,0.55,1.95,10,"initial",36.05,335,361,386,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,39,39,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.50841149999178,"num_3",0.35,0.7,0.5,0.7,19.10275,26.74385,"return",8.38214069999231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7.8,10,12.2,0,0,2.2,1.65,0.55,4.95,10,"match",36.05,281,361,440,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,40,40,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.71218069999304,"num_3",0.35,1.3,0.5,1.7,19.10275,64.94936,"return",12.3883736999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.3,9.76666666666667,10.2333333333333,10.7,0,0.466666666666667,0.0666666666666667,0.4,1.8,10,"match",36.05,335,352,369,386,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,41,41,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",2.17375539999921,"num_3",0.55,1.2,0.55,0.7,21.01303,26.74385,"return",7.93816530000186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7.8,8.9,10,11.1,12.2,1.1,0.85,0.25,4.65,10,"initial",36.05,281,321,361,400,440,9,9,9,9,9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,42,42,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_5",2.49146889999975,"num_5",0.2,0.5,0.15,0.9,5.73083,34.38495,"return",8.00423929998942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.1,9.7,10.3,10.9,0,0.6,0.35,0.25,2.05,10,"match",36.05,328,350,371,393,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,43,43,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",1.85973939999531,"num_4",0.4,0.7,0.2,0.6,7.6411,22.9233,"return",8.21280049999768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,"match",36.05,323,342,361,379,398,9,9,9,9,9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,44,44,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",1.66137250000611,"num_4",0.2,0.3,0.25,0.7,9.55138,26.74385,"return",9.14434869999241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,"initial",36.05,328,361,393,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,45,45,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",2.65898179999203,"num_3",0.5,1.3,0.3,0.8,11.46165,30.5644,"return",15.6482700000051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.3,9.76666666666667,10.2333333333333,10.7,0,0.466666666666667,0.216666666666667,0.25,1.65,10,"match",36.05,335,352,369,386,0,9,9,9,9,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,46,46,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",4.34769029999734,"num_4",0.4,0.8,0.25,0.6,9.55138,22.9233,"return",10.4568801999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.6,9.3,10,10.7,11.4,0.7,0.15,0.55,3.35,10,"initial",36.05,310,335,361,386,411,9,9,9,9,9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,47,47,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",2.18034099999932,"num_4",0.55,1.2,0.55,0.8,21.01303,30.5644,"return",14.7407352999871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8.2,10,11.8,0,0,1.8,1.55,0.25,3.85,10,"match",36.05,296,361,425,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,48,48,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",1.52556840000034,"num_4",0.4,0.5,0.2,1,7.6411,38.2055,"return",11.3763452999992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.275,9.1375,10,10.8625,11.725,0.8625,0.6125,0.25,3.7,10,"match",36.05,298,329,361,392,423,9,9,9,9,9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,49,49,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_5",3.4640012000018,"num_5",0.5,0.8,0.15,0.8,5.73083,30.5644,"return",7.51568700000644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8.9,10,11.1,0,0,1.1,0.55,0.55,2.75,10,"initial",36.05,321,361,400,0,0,9,9,9,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_3",1.84938580000016,"num_3",0.2,1.2,0.45,1.05,17.19248,40.11578,"return",10.9387112999975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8.65,9.325,10,10.675,11.35,0.675,0.275,0.4,3.1,10,"match",36.05,312,336,361,385,409,9,9,9,9,9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,51,51,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"num_4",2.94339069999114,"num_4",0.3,0.4,0.35,0.6,13.37193,22.9233,"return",28.5023447999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
"64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1152.1249089,1152.1249089,1152.1249089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,21,"female","left_right_width","2024-08-27_12h59.14.923","exp1","2023.1.0",60.0698371965243,NA
